D0_SAG_1,D0_SAG_2,D7_SAG_1,D7_SAG_2,target_id
443.0910385,495.2520882,453.8209161,515.5728838,Actr8
0,0,0,0,Actrt1
0,0,0,0,Actrt2
0,0,0,0,Actrt3
3578.518529,3349.788143,2810.384994,2628.90863,Acvr1
880.179946,875.2076329,926.5180617,810.2260956,Acvr1b
0.133683891,0.50608872,0.143911356,0.146376853,Acvr1c
772.5826738,740.772734,1161.357204,759.5530259,Acvr2a
22.88600405,38.4497623,36.50131431,37.28181054,Acvr2b
1315.583117,1201.228894,1825.559826,1463.226114,Acvrl1
419.9365426,380.4911902,588.8291117,607.5927091,Acy1
112.3778424,91.51241775,67.12288274,55.94452096,Acy3
284.6211734,303.0759758,274.7492366,296.770163,Acyp1
116.2866369,130.3358677,181.4415424,154.1113219,Acyp2
298.7009043,313.7457677,352.2064716,351.3009051,Ada
0,3.904338208,3.913871398,1.376022132,Adad1
0,0,0,0,Adad2
263.4401188,243.4002444,377.0860611,372.8655987,Adal
1924.478671,1997.338586,2649.124547,2293.3615,Adam10
9.987448397,13.89971844,18.68464964,28.05027635,Adam11
775.1771862,808.8596731,1391.724629,970.0843716,Adam12
1636.954882,1576.549318,2959.707797,2743.312802,Adam15
2402.11298,2419.916595,3310.202347,3048.573894,Adam17
0,0,0,0,Adam18
1057.729985,1049.07035,1332.909901,1137.201386,Adam19
56.47095284,57.58040773,91.54344129,70.80617036,Adam1a
0,0,0,2.780834207,Adam1b
1.448229245,0,0,0,Adam2
0,0,0,0,Adam20
4.885993148,8.319310704,2.097590086,2.111113999,Adam21
25.15650207,25.39181852,62.37670148,71.66324784,Adam22
3820.866439,3767.805279,16377.6523,16064.39359,Adam23
0,0,0,0,Adam24
0,0,0,0,Adam25
0,0,0,0,Adam26a
0,0,0,0,Adam26b
6.678099463,9.88875717,5.825476585,1.141403557,Adam28
0,0,0,0,Adam29
0.075727395,0.071970413,2.287086935,2.296063482,Adam3
0,0,0,0,Adam30
1.16192736,0.567952469,1.297538914,4.390384371,Adam32
769.4932091,843.7231261,1173.970405,1172.30818,Adam33
0,0,0,0,Adam34
1.954397259,0,0,0,Adam39
16.6123767,28.65540354,7.341565299,13.72224099,Adam4
12.70358219,14.7898857,63.38689564,74.94454695,Adam5
0,0,0,0,Adam6a
0,0,0,0,Adam6b
0,0,0,0,Adam7
562.4108115,650.1821321,2810.437129,3968.844797,Adam8
12787.03223,12849.04867,7187.820199,6337.725834,Adam9
0.97719863,1.848735712,0,0,Adamdec1
1594.407043,1600.999011,3335.027605,2193.653409,Adamts1
2170.834889,2339.648159,4146.650741,4122.412861,Adamts10
2789.902088,2682.515518,2634.573147,2018.224983,Adamts12
9.722059217,1.028118664,0,1.597646817,Adamts13
784.4323353,731.0148695,1092.702806,1052.192287,Adamts14
24.38691279,16.80577037,23.5775116,9.700335931,Adamts15
46.19917915,63.83261964,256.5142669,300.0053597,Adamts16
54.32438765,12.41533617,134.8176884,130.9841534,Adamts17
78.49644947,92.75729509,56.7760865,87.38295092,Adamts18
1.954397259,0,1.048795043,2.111113999,Adamts19
267.4877739,260.3625726,1846.221114,1517.564084,Adamts2
7.579980138,12.24280548,13.87493739,7.573793406,Adamts20
30.7362801,24.58605899,245.6235161,294.1067582,Adamts3
1206.757251,1241.65372,2114.722527,1766.024752,Adamts4
8787.947277,8813.847507,8062.087494,5818.23018,Adamts5
983.7816155,1099.888853,1066.855746,923.1725058,Adamts6
608.3084198,665.2045342,2096.95652,2008.455515,Adamts7
21.33787593,34.86380632,85.44827295,143.6066078,Adamts8
182.8850878,161.7843596,819.983376,506.4807422,Adamts9
804.5725155,859.5431265,622.037656,827.6422756,Adamtsl1
4.743270612,1.419845687,17.82951573,10.55556999,Adamtsl2
930.327004,861.0011591,1056.551882,972.6719126,Adamtsl3
28.96485613,23.2771278,39.25541292,38.89043725,Adamtsl4
1254.873414,1406.892307,1153.002142,1028.641099,Adamtsl5
35.46228521,16.93327646,100.6938376,129.9224184,Adap1
11.16575056,13.18189823,71.32177141,103.847337,Adap2
1160.339812,1147.376853,2097.180669,1808.867767,Adar
244.3814416,207.6383238,208.4018031,208.886814,Adarb1
5.842192086,3.3922138,7.838048978,4.884749163,Adarb2
245.380252,212.7622038,127.9809123,142.4908441,Adat1
297.4988829,338.4582047,272.5560041,291.8944438,Adat2
71.45337838,71.9813035,69.09633639,98.9238751,Adat3
492.235757,514.21539,604.2503741,604.6020575,Adck1
161.2372072,146.7163952,138.3374507,140.0777764,Adck2
319.4297168,348.024814,342.7030401,267.5942921,Adck5
396.2810752,381.7285469,775.8023689,443.7534473,Adcy1
6.093789288,9.173987328,6.538611402,2.683712373,Adcy10
1235.179068,1174.871545,2391.252698,2202.947457,Adcy2
2699.894057,2644.022771,3030.515606,2689.608502,Adcy3
249.1216324,241.6078751,348.3223519,245.4274318,Adcy4
1223.452684,1124.031313,748.8396605,747.3343555,Adcy5
5148.85958,5172.722733,5537.629236,4945.284542,Adcy6
1584.08096,1687.169248,3028.473088,3405.692705,Adcy7
333.2247327,337.3942674,290.5162269,375.7782917,Adcy8
274.4178667,240.7326748,393.3851726,420.7327175,Adcy9
0,0,7.341565299,3.166670998,Adcyap1
83.81175669,90.61205029,18.97868173,13.64109068,Adcyap1r1
2435.755772,2401.77267,3653.474047,3399.274948,Add1
7.663657167,4.500403598,53.59693959,71.05926816,Add2
1607.913355,1658.489158,1958.885841,1618.710763,Add3
6.998929197,2.385992558,6.760898469,16.63168768,Adgb
1.975854518,0.935081354,16.76164637,3.780890049,Adgra1
4812.330176,4754.855279,6031.100407,5195.290161,Adgra2
112.7508211,107.6061902,145.2935501,130.6111298,Adgra3
6.210342135,17.58782632,6.595048896,1.594224008,Adgrb1
284.414301,266.8962281,189.8267161,175.3708758,Adgrb2
5.796325477,11.89609406,10.47865102,6.772112656,Adgrb3
148.386277,134.5071367,95.01942957,108.3011244,Adgrd1
0,0.924367856,0,0,Adgrd2-ps
192.4060923,183.8158765,1927.936791,3621.912508,Adgre1
0,0,1.048795043,0,Adgre4
1118.729779,991.6873359,1184.50319,1190.580508,Adgre5
0,0,0,1.055556999,Adgrf1
1.954397259,3.697471424,4.195180171,2.111113999,Adgrf2
0,0,0.162849693,0,Adgrf3
7.274423894,3.871152036,0,2.021083026,Adgrf4
37.78825131,37.4179019,26.02690061,46.18064741,Adgrf5
35.00339506,32.59644996,19.90208833,13.53930026,Adgrg1
317.3911716,349.4887043,266.9973577,233.3061192,Adgrg2
5.132640557,10.13610951,5.520215719,5.216009128,Adgrg3
20.15613849,5.275170871,0,32.66371116,Adgrg4
71.33098897,128.9790158,3.991598525,14.77574954,Adgrg5
1908.323061,1568.602004,4959.943919,3592.624623,Adgrg6
0,0,3.146385128,0,Adgrg7
4267.657685,4313.768864,4637.977592,3896.305684,Adgrl1
5561.632878,5337.208431,11023.64419,9542.779228,Adgrl2
267.9296032,218.9780572,2072.712995,1473.619562,Adgrl3
1.43078482,1.776101749,3.218112024,2.680928611,Adgrl4
41.32031322,37.74065734,22.09292028,29.07205547,Adgrv1
31.02202636,17.5131775,315.1319591,163.7695997,Adh1
0.390945332,0,0,0,Adh4
1049.49121,1049.525861,1213.357632,1442.516193,Adh5
0,0,0,0,Adh6-ps1
0,0,0,0,Adh6a
3.652308515,4.671570017,4.252463221,3.989837002,Adh6b
29.65514921,33.82914798,20.97590086,17.44668768,Adh7
4.885109496,10.16621941,38.61828959,46.37463863,Adhfe1
394.1472007,430.1351161,770.1435334,806.7589415,Adi1
0.576731712,0,0,0,Adig
0,2.274129278,0.659430999,0,Adipoq
6332.944187,6138.588985,5452.198393,5760.157775,Adipor1
1952.741978,2018.280748,1921.617809,2037.508841,Adipor2
839.3767302,823.5864637,705.550631,755.8797956,Adk
1859.713542,1903.954362,1419.679029,1150.804971,Adm
106.5146506,116.4703499,1.048795043,6.333341996,Adm2
1066.276997,964.9779688,1025.390488,827.2223074,Adnp
1217.589493,1210.921891,1109.625155,1144.223787,Adnp2
1373.941273,1337.560288,1200.870324,1203.334979,Ado
52.80040919,37.07353834,14.38292148,13.78397316,Adora1
1.097245155,1.266102093,0.263844589,3.529065091,Adora2a
85.99347941,85.96621061,60.83011248,69.66676195,Adora2b
24.8715878,21.40098894,10.41533345,9.16251872,Adora3
2352.18868,2399.348605,1840.542451,1793.914073,Adpgk
2719.543786,2604.868618,3151.629104,3117.059819,Adprh
0,0.076351703,0,2.281883027,Adprhl1
921.3794993,810.5969658,1174.698447,1268.336983,Adprhl2
245.3531237,236.1794524,231.1113131,291.770326,Adprm
4.482193171,7.256242893,8.975653835,21.1233887,Adra1a
883.4342742,775.9512201,519.8431426,702.841349,Adra1b
125.0814246,132.1846034,532.7878817,345.1671388,Adra1d
174.9185547,149.7475927,278.9794814,141.4446379,Adra2a
1.016803087,3.889324863,5.567228748,2.133948973,Adra2b
0.97719863,0.924367856,2.097590086,4.222227997,Adra2c
4.885993148,2.773103568,5.243975214,3.166670998,Adrb1
111.4006438,111.8485106,102.770711,132.4225165,Adrb2
100.4604784,90.5484407,17.58345341,30.39255491,Adrb3
2669.397386,2665.385462,2828.11262,2893.620925,Adrm1
763.4772204,791.6257388,678.6952719,750.4633654,Adsl
2808.380987,2924.890592,1996.678837,2178.842734,Adss
59.7982915,48.85516954,132.690361,162.5937336,Adssl1
8.01557103,7.604538539,1.029811128,1.589493369,Adtrp
36890.97915,35624.43714,49178.483,49435.35662,Aebp1
1854.59187,1851.403248,961.5760855,982.8284522,Aebp2
0,0,0,0,AEKQ02166790.1
159.2833766,133.1089713,119.5626349,105.5556999,AEKR01077154.1
0.644714091,0.687232099,0.651251304,0.711157503,AEKR01108343.1
1203.326402,1212.993011,541.5151362,509.525536,Aen
2660.909042,2476.346178,5658.068571,5937.119454,Aes
0,0,0,0,AF067061
0,0,0,0,AF067063
0.97719863,0,0,1.055556999,AF366264
2.023205772,0.641849878,0.720816734,0,AF529169
1528.029451,1514.282132,1508.551314,1345.016447,Afap1
28.62286573,29.97597345,36.42697379,73.13495299,Afap1l1
200.1547264,137.1504147,240.5505261,111.1990261,Afap1l2
1110.615474,1030.830291,755.0814365,622.3645132,Afdn
1791.719027,1746.875715,1210.779732,1117.542658,Aff1
171.9652062,150.2681686,271.0231103,205.5936032,Aff2
224.8571711,212.1775985,614.4888846,747.0104137,Aff3
382.8330296,380.7345555,374.0377838,338.0816805,Aff4
140.2033931,163.1365296,184.0608933,161.0456269,Afg1l
295.6789792,298.1155565,269.3884732,291.2710866,Afg3l1
3067.426499,3181.67416,2242.323801,2164.947405,Afg3l2
0,0,1.176018849,1.182517224,Afm
175.8111367,104.9606415,127.5085565,127.4961399,Afmid
0.448636231,0.212515393,0.728028063,2.00810172,Afp
1305.064339,1273.741143,1017.527178,917.0889132,Aftph
2619.911639,2592.910321,3959.416529,3968.088641,Aga
1420.118851,1358.041497,624.5164999,589.9205518,Agap1
26.384363,14.78988566,22.0246959,45.38895097,Agap2
1298.837186,1317.291326,1632.599093,1728.460516,Agap3
0,0,0,0,Agbl1
221.1981895,203.6346005,265.4915678,313.0681041,Agbl2
270.8879545,286.1174254,385.6267514,304.3674233,Agbl3
2.074688881,2.290430876,7.142644831,3.178082138,Agbl4
254.4589705,238.3371811,299.4202643,304.5503769,Agbl5
16.65243729,21.65493166,18.36794826,22.61334644,Ager
2722.822614,2624.72907,1886.67329,1851.665958,Agfg1
268.5406442,327.4614683,584.4038988,594.7026737,Agfg2
1342.278549,1209.649811,1343.682791,1475.122444,Aggf1
587.1820223,616.021997,516.10473,514.2584331,Agk
2041.228707,1925.356987,1903.077162,1815.55936,Agl
0,0,2.097590086,2.111113999,Agmat
10.71387686,10.94627294,86.29301287,77.76045362,Agmo
590.7864827,582.376722,625.0590366,617.536481,Ago1
5812.636113,5957.011096,3976.148003,3510.799845,Ago2
49.2759753,61.32130752,32.1097141,46.49163264,Ago3
171.2027853,135.9500452,172.7508443,157.8752158,Ago4
1896.425438,1874.237881,1737.415349,1580.965796,Agpat1
557.5502297,558.0895024,694.8333089,675.0120322,Agpat2
575.7418706,596.844246,488.5231051,432.4173555,Agpat3
408.8773045,445.9669637,463.2944412,516.7735496,Agpat4
2575.471935,2518.595004,1921.825612,2139.416719,Agpat5
361.9027522,328.8133751,219.6373891,208.6507474,Agps
0,0,0,0,Agr2
0,0,0,0,Agr3
4598.343573,4444.422758,15517.31042,11389.08199,Agrn
5.931801541,7.564413505,9.531318359,9.127807976,Agrp
2.931595889,5.546207136,44.0493918,35.88893797,Agt
361.9872462,379.3971792,398.7431656,435.1651566,Agtpbp1
9.333045644,9.107226611,38.77991971,53.39482405,Agtr1a
3.623776285,3.206426785,209.5030939,280.4154461,Agtr1b
23.65232659,23.60019886,91.0603794,75.60714035,Agtr2
106.4770068,149.038083,176.4732532,165.3072969,Agtrap
2.007891081,5.546207136,0,1.055556999,Agxt
0,0,0,2.423413397,Agxt2
761.697407,764.8849563,419.2285317,359.5686777,Ahctf1
512.3230972,508.6814979,352.4906937,424.5538526,Ahcy
3092.725376,2969.44116,2638.327176,2692.561039,Ahcyl1
246.4174292,199.5336123,190.810083,239.715638,Ahcyl2
278.6330052,244.0700282,407.1064755,343.1961464,Ahdc1
248.5697009,211.8978045,271.840003,277.9147506,Ahi1
29155.58589,29026.19578,21872.7239,19390.83855,Ahnak
10508.22629,10201.84882,8165.325505,6252.806569,Ahnak2
155.5666214,151.6308997,143.9524339,97.45660049,Ahr
21.81918604,18.9247064,4.826695409,6.178700576,Ahrr
4632.42318,4665.041299,4353.408355,4669.439176,Ahsa1
407.8063728,427.9216356,433.2404329,453.1107967,Ahsa2
0,0,0,0,Ahsg
3.451499325,4.774913315,7.198969199,1.506218417,AI182371
1106.863835,1142.501449,903.0229428,968.6686651,AI314180
328.3350721,267.7414653,493.58495,469.5311684,AI413582
79.153089,72.10069277,96.48914394,107.6668139,AI429214
371.5488403,355.3887685,916.4220222,793.287466,AI464131
37.78252412,22.18891087,76.30528916,112.5277503,AI467606
2.184069465,1.359016885,2.320797059,1.647161854,AI481877
6.765538904,9.243678531,154.5226458,118.9064281,AI593442
1129.641616,1173.022809,1339.31127,1248.72393,AI597479
230.6188766,203.3609283,147.880101,153.0557649,AI606181
24.74472335,25.73753493,64.8514539,60.03132169,AI661453
2052.644802,1993.539009,2638.541995,2831.867957,AI837181
1003.582993,997.3929166,954.4034889,912.0012474,AI846148
45.63468516,49.41629687,40.38863855,33.53644177,AI854703
366.5398073,343.6598198,312.3548394,345.2600672,AI987944
0,7.216561308,3.253683468,4.473430377,Aicda
1037.146445,1047.24223,1237.312849,1144.777507,Aida
6.021668401,3.25555013,119.2231949,220.3392893,Aif1
118.0783011,125.1550184,69.01898912,85.46224877,Aif1l
1379.899655,1624.134802,1730.48193,1643.587309,Aifm1
379.6329101,394.2031168,279.7691053,248.4769046,Aifm2
1.160935868,1.09808736,5.829619562,1.576165558,Aifm3
377.4812613,302.4415031,484.6932905,452.3235943,Aig1
2.141108446,2.283530206,8.861062353,15.1017721,Aim2
717.9836869,671.8338117,790.9658636,852.1376237,Aimp1
944.0120509,992.3679592,983.6101848,1015.668487,Aimp2
1100.887749,1198.365875,1662.054047,1855.451441,Aip
18.99822985,23.35298469,27.73379744,15.93616986,Aipl1
17.19827799,11.80038654,6.79268298,2.826450597,Aire
0.544750143,0.515412484,1.170722839,0.591659429,Ajap1
3027.810379,3076.467216,1396.226333,1330.041669,Ajuba
7191.703625,7324.57951,6123.857571,6475.893824,Ak1
1.131658273,0,0,0,AK157302
1347.578227,1394.291683,1167.165348,1117.83923,Ak2
827.6550176,847.1119153,1726.426676,1801.642793,Ak3
0,0,0,0,Ak3l2-ps
112.6535627,123.3274426,64.19375329,105.3980702,Ak4
317.3923877,308.4213609,333.2527984,309.9592723,Ak5
3362.342633,3211.244708,3071.971375,3268.35749,Ak6
3.920597177,4.59619769,2.912410733,0,Ak7
3.37051786,2.00621523,3.925251224,4.222227997,Ak8
5.01049238,6.715916122,7.003971852,9.703052687,Ak9
0.97719863,0,1.048795043,0,Akain1
1832.881025,1812.889404,1420.844764,1281.391665,Akap1
635.1959217,570.8696874,515.808852,571.2519566,Akap10
3662.613887,3768.972,3823.588479,3453.435908,Akap11
25718.68277,24977.15933,23443.65111,20143.70381,Akap12
484.6529223,479.8920463,678.2016507,632.6306628,Akap13
0.97719863,0,0,0,Akap14
195.9669851,205.7670232,210.5681132,207.1280224,Akap17b
11606.85626,11921.95867,8383.411324,7485.773682,Akap2
1.031387457,0.975612614,1.001371765,4.454639304,Akap3
0,0.929063806,0,1.060873286,Akap4
38.48492167,25.63104758,20.89270972,24.92166518,Akap5
74.42280879,82.60962663,77.28226326,110.1351109,Akap6
208.8314195,181.245611,172.8414094,182.6326336,Akap7
2650.887515,2689.08175,1775.716044,1805.663761,Akap8
1173.615554,1134.199359,955.452284,982.7235663,Akap8l
104.7097905,90.50954805,82.33036874,102.5151403,Akap9
235.9182935,243.9446201,298.2241662,337.8132106,Akip1
505.8327221,518.3539241,416.0598159,435.1620162,Akirin1
0.97719863,0.924367856,0,0,Akirin1-ps
1531.77231,1531.359108,1209.756425,1074.120451,Akirin2
323.3272632,296.3641208,198.8493816,236.8625226,Akna
5.970643651,7.307858957,29.06676025,34.83522928,Aknad1
0.87258927,1.650914364,0.936804961,3.775373507,Akp-ps1
0,0,0,0,Akp3
12624.74927,12497.98182,20352.61827,23252.65229,Akr1a1
464.6308565,431.0184941,513.5155737,544.0893448,Akr1b10
2026.10452,2007.974069,3033.203373,3527.015008,Akr1b3
0.97719863,0,0,1.055556999,Akr1b7
1120.264922,1086.133784,1124.722448,1359.3506,Akr1b8
0.97719863,3.697471424,1.100937951,6.592082298,Akr1c12
6.450262187,6.766647186,19.14642267,31.73151806,Akr1c13
12.70358219,13.03059944,58.59184962,63.69737891,Akr1c14
6.478911628,10.50670502,0,0,Akr1c18
0.675989176,0.639845744,0.364085199,3.190537599,Akr1c19
0,0,0,0,Akr1c20
0.97719863,0,0,0,Akr1c21
0,0,0,0,Akr1c6
39.27269331,18.75294148,14.51612305,21.77594612,Akr1cl
9.092551556,3.420378247,0,0,Akr1d1
1001.764186,1335.862545,1201.131789,1476.835091,Akr1e1
420.9242485,431.4375485,689.0583615,677.260951,Akr7a5
3335.908067,3326.506366,3819.357132,3669.32694,Akt1
2349.283684,2491.425772,2548.27423,2816.622001,Akt1s1
1325.398792,1273.180393,2521.79702,2728.110089,Akt2
1.974791166,0,0,1.068846329,Akt2-ps
1333.151815,1166.566792,776.1332648,784.1225,Akt3
556.6198978,531.6564606,658.9371699,655.0387093,Aktip
0,0,0,0,AL589735.1
0,0,0,0,AL590503.1
0,0,0,0,AL590614.1
0,0,0,0,AL590616.1
0,0,0,0,AL590629.1
1.466593009,0.605653348,0,0,AL590629.2
0,0,0,0,AL590629.3
0,0,0,0,AL590629.4
0,0,0,0,AL591207.2
922.7013978,907.5358409,1163.591237,1209.608984,AL593853.1
0,0,0,0,AL603630.1
0,0,0,0,AL603745.1
0,0,0,0,AL606472.1
0,0,0,0,AL606513.1
0,0,0,0,AL611930.1
0,0,0,0,AL611930.2
0,0,0,0,AL611930.3
0,0,0,0,AL611930.4
0.489563821,1.856389219,2.631732824,2.649035197,AL611930.5
0,0,0,0,AL611930.6
83.10543276,101.2638751,87.95369792,83.98558008,AL611930.7
0.746856493,3.644084427,2.736368078,0,AL611930.8
0,0,0,0,AL611982.1
0,0,0,0,AL627387.1
0,0,0,0,AL645546.1
0,0,0,0,AL645546.2
0,0,0,0,AL645704.1
0,0,0,0,AL662807.1
0,0,0,0,AL669819.1
0,0,0,0,AL669898.1
7.328989723,12.47896606,18.35391325,17.41669049,AL669898.2
0,0,0,0,AL669898.4
0,0,0,0,AL669898.5
0,0,0,0,AL669898.6
38.68533011,43.8183774,29.29157209,29.04361743,AL669898.7
0,0,0,0,AL669916.1
0,0,0,0,AL669916.3
0,0,0,0,AL669916.4
0,0,0,0,AL669916.5
0,0,0,0,AL669916.6
0,0,0,0,AL670603.1
1.138781607,3.195112621,0,0,AL671874.1
0,0,0,0,AL672010.1
0,0,0,0,AL672194.1
0.488599315,0,0,0.5277785,AL672241.1
0,0,0,0,AL713985.1
0,0,0,0,AL772265.1
0,0,0,0,AL772397.1
0,0,0,0,AL807824.1
0,0,0,0,AL845349.1
0,0,0,0,AL929265.1
0,0,0,0,AL929285.1
0,0,0,0,AL929417.1
0,0,0,0,AL929555.1
0,0,0,0,AL935138.1
536.5297848,520.2194158,634.1369568,649.4939555,Alad
12911.92457,12685.04113,5055.378493,5399.041938,Alas1
13.58246394,2.498733681,4.226350325,3.336638782,Alas2
0.040856746,0.156227859,0,0.048875636,Alb
2547.569656,2323.808409,2527.835911,2028.802667,Alcam
167.3365274,161.7341141,288.3116685,273.319947,Aldh16a1
1066.322947,1086.025492,799.9896045,785.3287943,Aldh18a1
306.0057836,301.3314439,1194.806482,1186.30257,Aldh1a1
109.4462465,102.604832,254.8571954,231.1669828,Aldh1a2
140.514329,154.4653112,22.76733695,12.71144634,Aldh1a3
79.153089,77.64689991,56.63493231,61.22230596,Aldh1a7
36.47169828,38.51284897,23.29890617,28.75594706,Aldh1b1
8.251936075,7.815239558,201.6588193,179.3648069,Aldh1l1
1335.887635,1366.464252,331.4729157,434.4996462,Aldh1l2
4559.962544,4376.047553,6607.206099,7071.068945,Aldh2
19.50869561,27.73095845,75.42344683,81.17083658,Aldh3a1
1048.405116,1017.189579,1040.659915,1016.558939,Aldh3a2
144.6253972,115.545982,488.7384899,606.9452746,Aldh3b1
0,0,0,0,Aldh3b2
0,0.924367856,1.048795043,0,Aldh3b3
1429.640329,1357.250776,2006.065905,1856.35085,Aldh4a1
216.9380958,248.6549533,267.4427359,261.7781358,Aldh5a1
768.3217099,688.9311778,1373.275811,1409.2717,Aldh6a1
641.7374411,654.7758993,984.5233598,1077.831438,Aldh7a1
27.26539206,26.07054638,29.92221286,24.05883061,Aldh8a1
200.3577981,202.8464664,379.8637996,449.2344826,Aldh9a1
12615.3482,12202.76719,11722.19,14976.79851,Aldoa
0,0,0,0,Aldoa-ps3
0,0,0,1.055556999,Aldoa-ps4
0,0,0,0,Aldoart1
0,0,0,1.055556999,Aldoart2
1.398096501,0,0,0,Aldob
4.805231632,6.371201769,44.62439319,74.26181422,Aldoc
815.5849808,836.95248,943.3289048,868.7980192,Alg1
2498.696896,2563.272065,1901.465413,1673.057844,Alg10b
860.7364575,824.3312156,981.2265142,616.7477709,Alg11
490.8602033,539.294397,457.6413251,458.9563289,Alg12
131.6409545,118.3856326,77.68089628,106.7795159,Alg13
280.5396103,264.124156,381.0591267,403.3824425,Alg14
349.9464676,356.7202518,362.6409563,366.5275076,Alg2
649.679268,609.6498325,615.1369677,605.6888927,Alg3
1166.136741,1174.779048,1542.626256,1584.007823,Alg5
76.77910262,70.21400747,89.20959769,86.60452162,Alg6
381.5261879,342.0424156,252.6462134,234.132019,Alg8
291.0853189,275.3635912,259.0715712,260.9859197,Alg9
6.840390408,7.394942848,15.73192564,11.61112699,Alk
22.47556848,24.03356426,9.439155385,10.55556999,Alkal1
0,0,0,0,Alkal2
549.4194737,597.548703,476.6909269,423.9991386,Alkbh1
203.8170628,216.6932247,183.7790452,195.5082131,Alkbh2
603.4567283,651.9832319,645.1019197,705.6407737,Alkbh3
185.1535836,165.2324078,184.0945138,189.8932513,Alkbh4
2107.060554,2125.908979,1859.863962,1901.047487,Alkbh5
374.2178558,389.4306301,490.3738595,493.7090676,Alkbh6
119.1674277,127.9442292,235.6551345,262.6818114,Alkbh7
438.9065937,418.8370098,341.4594788,324.883419,Alkbh8
0,0,0,0,Allc
128.7413131,116.2152185,141.0004518,124.9055778,Alms1
1.343254367,2.723153744,1.542118554,1.572036633,Alms1-ps1
0,0,0,0,Alms1-ps2
8.426556433,10.59980671,8.685789835,9.955398798,Alox12
0,3.697471424,0,2.111113999,Alox12b
0,0,0,0,Alox12e
1.047374172,0,0,1.708549829,Alox15
10.77910479,18.1231685,82.06585415,202.9882423,Alox5
18.10170299,24.52585159,233.1961112,344.3840526,Alox5ap
1.56237761,2.72020272,2.456355479,5.30418186,Alox8
6.681640113,4.850694934,3.465753027,4.74965035,Aloxe3
0,0,0,0,Alpi
221.5910929,215.1180683,322.2599786,314.2253404,Alpk1
44.30009079,27.64807504,21.36440257,35.66284244,Alpk2
2.011887289,1.427544133,1.62054061,2.724190913,Alpk3
140.0099011,143.2329241,83.45309182,166.1241492,Alpl
0,0,0,0,Alppl2
570.2119449,595.9481083,642.646046,580.5237137,Als2
903.6576874,747.4993905,123.2610891,249.4201232,Als2cl
5.494350557,4.503669984,3.955266769,7.490662126,Als2cr12
473.8229364,457.4643754,801.6369711,815.0961597,Alx1
43.97393834,45.29402494,32.51264633,31.66670998,Alx3
5943.283211,5581.407973,5968.146296,6287.778902,Alx4
424.8732238,504.4993316,534.1859588,618.5175443,Alyref
85.09516904,68.40322135,249.6132202,264.9448068,Alyref2
479.8045272,477.8981816,646.0577464,568.9452226,Amacr
0,0,0,1.170233933,Ambn
0.54017613,0,1.742899754,5.889847573,Ambp
1716.731036,1707.016849,1843.043524,1842.979978,Ambra1
0,0,0,0,Amd-ps1
2.596371285,0,0,3.190833334,Amd-ps3
0,0,0,0,Amd-ps4
0,0,0,0,Amd-ps5
0,0,0,0,Amd-ps6
1056.901268,1114.507638,618.9327569,637.7536024,Amd1
16.5662508,4.813914304,1.924471826,1.882521489,Amd2
2.931595889,1.848735712,4.195180171,2.111113999,Amdhd1
516.113914,482.5744872,848.2594871,819.4980528,Amdhd2
0,0,0,0,Amelx
592.1548354,559.2425529,1006.084237,986.9457943,Amer1
30.87766376,41.06388385,23.73554816,17.83453707,Amer2
0,0,0,0,Amer3
737.5235184,729.5398692,750.6429689,671.0227793,Amfr
8.794787667,10.16804642,6.292770257,6.333341996,Amh
6.2615673,7.869151255,5.69068727,8.840490737,Amhr2
83.76086698,67.87953057,73.25540894,83.36447254,Amigo1
58.63191778,55.46207136,188.7831077,124.5557259,Amigo2
206.1889109,186.7223069,347.1511592,344.1115818,Amigo3
1195.626649,1145.689643,965.1137442,831.4591533,Ammecr1
3884.364553,3930.412124,3025.773698,2966.115168,Ammecr1l
2.334680583,0.967029603,2.097590086,2.111113999,Amn
211.7701205,183.0059538,194.9474456,175.8819645,Amn1
6622.83369,6269.588201,3775.021569,3416.932014,Amot
1010.536164,1007.39111,1248.077589,1207.969092,Amotl1
4196.419298,4339.509274,1869.88939,1684.595136,Amotl2
0.53019342,0.924367856,1.048795043,0,Ampd1
718.2422849,782.0169015,705.9117551,775.7277359,Ampd2
115.3271472,102.2344542,189.1754839,258.6722522,Ampd3
58.77314232,51.64313403,72.77622729,78.37279436,Amph
71.72641287,93.35795491,61.30454257,62.33775136,Amt
0,0,0,0,Amtn
9.283519425,8.724782396,27.65087131,28.54341632,Amy1
0,0,0,0,Amy2-ps1
0,0,0,0,Amy2a1
0.326988766,0.310640254,0,0.353327751,Amy2a2
0.326988766,0.310640254,0,0.353327751,Amy2a3
0.326988766,0.310640254,0,0.353327751,Amy2a4
0.527624415,1.002700181,0,0.572846903,Amy2a5
0,0,0,0,Amy2b
32.23779817,26.10256031,25.71598728,21.15342329,Amz1
1231.26415,1239.656782,1373.815128,1424.023796,Amz2
712.2043217,718.791411,582.2441067,602.7893741,Anapc1
532.7587078,554.1419901,666.9068889,617.4188039,Anapc10
2818.367984,2712.006786,4340.075377,4618.098254,Anapc11
783.4349627,765.7757749,1241.639469,1432.215807,Anapc13
493.6028157,489.3709094,526.2114401,582.7505041,Anapc15
0,0,0,0,Anapc15-ps
961.9663087,907.6257731,968.1302836,1113.890814,Anapc16
1496.408678,1450.45335,2124.866828,2151.394069,Anapc2
